Category,Name,Rank
RFE: ElasticNet,Phosphorylation,0.79
RFE: ElasticNet,Acetylation,0.79
RFE: ElasticNet,Methylation,0.78
RFE: ElasticNet,Ubiquitination,0.78
RFE: ElasticNet,Glycosylation,0.78
RFE: ElasticNet,PTM,0.77
RFE: ElasticNet,Consequence_first_0,1.0
RFE: ElasticNet,Consequence_first_1,0.76
RFE: ElasticNet,Consequence_first_2,0.76
RFE: ElasticNet,Consequence_first_3,0.76
RFE: ElasticNet,Consequence_first_4,0.75
RFE: ElasticNet,Condel_score,1.0
RFE: ElasticNet,SIFT_score,0.74
RFE: ElasticNet,NearestExonJB_distance,0.74
RFE: ElasticNet,NearestExonJB_len,0.74
RFE: ElasticNet,AF_Relative_ASA,0.73
RFE: ElasticNet,IUPRED2,0.73
RFE: ElasticNet,ANCHOR2,0.72
RFE: ElasticNet,before_IUPRED_3,0.72
RFE: ElasticNet,before_IUPRED_8,0.72
RFE: ElasticNet,before_IUPRED_15,0.71
RFE: ElasticNet,after_IUPRED_3,0.71
RFE: ElasticNet,after_IUPRED_8,0.71
RFE: ElasticNet,after_IUPRED_15,0.7
RFE: ElasticNet,before_ANCHOR_3,0.7
RFE: ElasticNet,before_ANCHOR_8,0.69
RFE: ElasticNet,before_ANCHOR_15,0.69
RFE: ElasticNet,after_ANCHOR_3,0.69
RFE: ElasticNet,after_ANCHOR_8,0.68
RFE: ElasticNet,after_ANCHOR_15,0.68
RFE: ElasticNet,A3D_SCORE,0.68
RFE: ElasticNet,n_contacts,0.67
RFE: ElasticNet,distance_com,0.67
RFE: ElasticNet,concavity_score,0.66
RFE: ElasticNet,S_DDG[SEQ],0.66
RFE: ElasticNet,S_DDG[3D],0.66
RFE: ElasticNet,hgmd_mutcount,0.65
RFE: ElasticNet,gnomsingle_mutcount,0.65
RFE: ElasticNet,gnom_mutcount,0.65
RFE: ElasticNet,AF_confidence,0.64
RFE: ElasticNet,isHomomultimer,0.64
RFE: ElasticNet,num_interactions,0.63
RFE: ElasticNet,ppi_combined_0,0.63
RFE: ElasticNet,ppi_combined_1,0.63
RFE: ElasticNet,ppi_combined_2,0.62
RFE: ElasticNet,ppi_combined_3,0.62
RFE: ElasticNet,ppi_combined_4,0.61
RFE: ElasticNet,ppi_combined_5,0.61
RFE: ElasticNet,ppi_combined_6,0.61
RFE: ElasticNet,ppi_combined_7,0.6
RFE: ElasticNet,ppi_combined_8,0.6
RFE: ElasticNet,ppi_combined_9,0.59
RFE: ElasticNet,ppi_combined_10,0.59
RFE: ElasticNet,ppi_combined_11,0.59
RFE: ElasticNet,ppi_combined_12,0.58
RFE: ElasticNet,ppi_combined_13,0.58
RFE: ElasticNet,ppi_combined_14,0.58
RFE: ElasticNet,ppi_combined_15,0.57
RFE: ElasticNet,ppi_combined_16,0.57
RFE: ElasticNet,ppi_combined_17,0.56
RFE: ElasticNet,ppi_combined_18,0.56
RFE: ElasticNet,ppi_combined_19,0.56
RFE: ElasticNet,ppi_combined_20,0.55
RFE: ElasticNet,ppi_combined_21,0.55
RFE: ElasticNet,ppi_combined_22,0.54
RFE: ElasticNet,ppi_combined_23,0.54
RFE: ElasticNet,ppi_combined_24,0.54
RFE: ElasticNet,ppi_combined_25,0.53
RFE: ElasticNet,ppi_combined_26,0.54
RFE: ElasticNet,ppi_combined_27,0.53
RFE: ElasticNet,ppi_combined_28,0.53
RFE: ElasticNet,ppi_combined_29,0.53
RFE: ElasticNet,ppi_combined_30,0.52
RFE: ElasticNet,ppi_combined_31,0.52
RFE: ElasticNet,ppi_combined_32,0.51
RFE: ElasticNet,ppi_combined_33,0.51
RFE: ElasticNet,ppi_combined_34,0.51
RFE: ElasticNet,ppi_combined_35,0.5
RFE: ElasticNet,ppi_combined_36,0.49
RFE: ElasticNet,ppi_combined_37,0.49
RFE: ElasticNet,ppi_combined_38,0.49
RFE: ElasticNet,ppi_combined_39,0.48
RFE: ElasticNet,ppi_combined_40,0.48
RFE: ElasticNet,ppi_combined_41,0.47
RFE: ElasticNet,ppi_combined_42,0.47
RFE: ElasticNet,ppi_combined_43,0.47
RFE: ElasticNet,ppi_combined_44,0.46
RFE: ElasticNet,ppi_combined_45,0.46
RFE: ElasticNet,ppi_combined_46,0.46
RFE: ElasticNet,ppi_combined_47,0.45
RFE: ElasticNet,ppi_combined_48,0.45
RFE: ElasticNet,ppi_combined_49,0.44
RFE: ElasticNet,ppi_combined_50,0.44
RFE: ElasticNet,ppi_combined_51,0.44
RFE: ElasticNet,ppi_combined_52,0.43
RFE: ElasticNet,ppi_combined_53,0.43
RFE: ElasticNet,ppi_combined_54,0.42
RFE: ElasticNet,ppi_combined_55,0.42
RFE: ElasticNet,ppi_combined_56,0.42
RFE: ElasticNet,ppi_combined_57,0.5
RFE: ElasticNet,ppi_combined_58,0.5
RFE: ElasticNet,ppi_combined_59,0.55
RFE: ElasticNet,ppi_combined_60,0.42
RFE: ElasticNet,ppi_combined_61,0.41
RFE: ElasticNet,ppi_combined_62,0.41
RFE: ElasticNet,ppi_combined_63,0.41
RFE: ElasticNet,s_het,0.4
RFE: ElasticNet,DRNApredDNAscore_aa_window_3_prev,0.4
RFE: ElasticNet,DRNApredDNAscore_aa_window_8_prev,0.39
RFE: ElasticNet,DRNApredDNAscore_aa_window_15_prev,0.39
RFE: ElasticNet,DRNApredDNAscore_aa_window_3_next,0.39
RFE: ElasticNet,DRNApredDNAscore_aa_window_8_next,0.38
RFE: ElasticNet,DRNApredDNAscore_aa_window_15_next,0.38
RFE: ElasticNet,DRNApredDNAscore_aa,0.37
RFE: ElasticNet,ASAquick_normscore_aa_window_3_prev,0.37
RFE: ElasticNet,ASAquick_normscore_aa_window_8_prev,0.37
RFE: ElasticNet,ASAquick_normscore_aa_window_15_prev,0.36
RFE: ElasticNet,ASAquick_normscore_aa_window_3_next,0.36
RFE: ElasticNet,ASAquick_normscore_aa_window_8_next,0.35
RFE: ElasticNet,ASAquick_normscore_aa_window_15_next,0.35
RFE: ElasticNet,ASAquick_normscore_aa,0.35
RFE: ElasticNet,ASAquick_rawscore_aa_window_3_prev,0.34
RFE: ElasticNet,ASAquick_rawscore_aa_window_8_prev,0.34
RFE: ElasticNet,ASAquick_rawscore_aa_window_15_prev,0.34
RFE: ElasticNet,ASAquick_rawscore_aa_window_3_next,0.33
RFE: ElasticNet,ASAquick_rawscore_aa_window_8_next,0.33
RFE: ElasticNet,ASAquick_rawscore_aa_window_15_next,0.32
RFE: ElasticNet,ASAquick_rawscore_aa,0.32
RFE: ElasticNet,DFLpredScore_aa_window_3_prev,0.32
RFE: ElasticNet,DFLpredScore_aa_window_8_prev,0.31
RFE: ElasticNet,DFLpredScore_aa_window_15_prev,0.31
RFE: ElasticNet,DFLpredScore_aa_window_3_next,0.3
RFE: ElasticNet,DFLpredScore_aa_window_8_next,0.3
RFE: ElasticNet,DFLpredScore_aa_window_15_next,0.3
RFE: ElasticNet,DFLpredScore_aa,0.29
RFE: ElasticNet,DRNApredRNAscore_aa_window_3_prev,0.29
RFE: ElasticNet,DRNApredRNAscore_aa_window_8_prev,0.28
RFE: ElasticNet,DRNApredRNAscore_aa_window_15_prev,0.28
RFE: ElasticNet,DRNApredRNAscore_aa_window_3_next,0.28
RFE: ElasticNet,DRNApredRNAscore_aa_window_8_next,0.27
RFE: ElasticNet,DRNApredRNAscore_aa_window_15_next,0.27
RFE: ElasticNet,DRNApredRNAscore_aa,0.27
RFE: ElasticNet,DisoDNAscore_aa_window_3_prev,0.26
RFE: ElasticNet,DisoDNAscore_aa_window_8_prev,0.26
RFE: ElasticNet,DisoDNAscore_aa_window_15_prev,0.25
RFE: ElasticNet,DisoDNAscore_aa_window_3_next,0.25
RFE: ElasticNet,DisoDNAscore_aa_window_8_next,0.25
RFE: ElasticNet,DisoDNAscore_aa_window_15_next,0.24
RFE: ElasticNet,DisoDNAscore_aa,0.24
RFE: ElasticNet,DisoPROscore_aa_window_3_prev,0.23
RFE: ElasticNet,DisoPROscore_aa_window_8_prev,0.23
RFE: ElasticNet,DisoPROscore_aa_window_15_prev,0.23
RFE: ElasticNet,DisoPROscore_aa_window_3_next,0.22
RFE: ElasticNet,DisoPROscore_aa_window_8_next,0.22
RFE: ElasticNet,DisoPROscore_aa_window_15_next,0.22
RFE: ElasticNet,DisoPROscore_aa,0.21
RFE: ElasticNet,DisoRNAscore_aa_window_3_prev,0.21
RFE: ElasticNet,DisoRNAscore_aa_window_8_prev,0.2
RFE: ElasticNet,DisoRNAscore_aa_window_15_prev,0.2
RFE: ElasticNet,DisoRNAscore_aa_window_3_next,0.2
RFE: ElasticNet,DisoRNAscore_aa_window_8_next,0.19
RFE: ElasticNet,DisoRNAscore_aa_window_15_next,0.19
RFE: ElasticNet,DisoRNAscore_aa,0.18
RFE: ElasticNet,MMseq2_conservation_level_aa_window_3_prev,0.18
RFE: ElasticNet,MMseq2_conservation_level_aa_window_8_prev,0.18
RFE: ElasticNet,MMseq2_conservation_level_aa_window_15_prev,0.17
RFE: ElasticNet,MMseq2_conservation_level_aa_window_3_next,0.17
RFE: ElasticNet,MMseq2_conservation_level_aa_window_8_next,0.16
RFE: ElasticNet,MMseq2_conservation_level_aa_window_15_next,0.16
RFE: ElasticNet,MMseq2_conservation_level_aa,0.16
RFE: ElasticNet,MMseq2_conservation_score_aa_window_3_prev,0.15
RFE: ElasticNet,MMseq2_conservation_score_aa_window_8_prev,0.15
RFE: ElasticNet,MMseq2_conservation_score_aa_window_15_prev,0.15
RFE: ElasticNet,MMseq2_conservation_score_aa_window_3_next,0.14
RFE: ElasticNet,MMseq2_conservation_score_aa_window_8_next,0.14
RFE: ElasticNet,MMseq2_conservation_score_aa_window_15_next,0.13
RFE: ElasticNet,MMseq2_conservation_score_aa,0.13
RFE: ElasticNet,MoRFchibiScore_aa_window_3_prev,0.13
RFE: ElasticNet,MoRFchibiScore_aa_window_8_prev,0.12
RFE: ElasticNet,MoRFchibiScore_aa_window_15_prev,0.12
RFE: ElasticNet,MoRFchibiScore_aa_window_3_next,0.11
RFE: ElasticNet,MoRFchibiScore_aa_window_8_next,0.11
RFE: ElasticNet,MoRFchibiScore_aa_window_15_next,0.11
RFE: ElasticNet,MoRFchibiScore_aa,0.1
RFE: ElasticNet,PSIPRED_helix_aa_window_3_prev,0.1
RFE: ElasticNet,PSIPRED_helix_aa_window_8_prev,0.09
RFE: ElasticNet,PSIPRED_helix_aa_window_15_prev,0.09
RFE: ElasticNet,PSIPRED_helix_aa_window_3_next,0.09
RFE: ElasticNet,PSIPRED_helix_aa_window_8_next,0.08
RFE: ElasticNet,PSIPRED_helix_aa_window_15_next,0.08
RFE: ElasticNet,PSIPRED_helix_aa,0.08
RFE: ElasticNet,PSIPRED_strand_aa_window_3_prev,0.07
RFE: ElasticNet,PSIPRED_strand_aa_window_8_prev,0.07
RFE: ElasticNet,PSIPRED_strand_aa_window_15_prev,0.06
RFE: ElasticNet,PSIPRED_strand_aa_window_3_next,0.06
RFE: ElasticNet,PSIPRED_strand_aa_window_8_next,0.06
RFE: ElasticNet,PSIPRED_strand_aa_window_15_next,0.05
RFE: ElasticNet,PSIPRED_strand_aa,0.05
RFE: ElasticNet,SCRIBERscore_aa_window_3_prev,0.04
RFE: ElasticNet,SCRIBERscore_aa_window_8_prev,0.04
RFE: ElasticNet,SCRIBERscore_aa_window_15_prev,0.04
RFE: ElasticNet,SCRIBERscore_aa_window_3_next,0.03
RFE: ElasticNet,SCRIBERscore_aa_window_8_next,0.03
RFE: ElasticNet,SCRIBERscore_aa_window_15_next,0.03
RFE: ElasticNet,SCRIBERscore_aa,0.02
RFE: ElasticNet,SignalP_score_aa_window_3_prev,0.02
RFE: ElasticNet,SignalP_score_aa_window_8_prev,0.02
RFE: ElasticNet,SignalP_score_aa_window_15_prev,0.02
RFE: ElasticNet,SignalP_score_aa_window_3_next,0.03
RFE: ElasticNet,SignalP_score_aa_window_8_next,0.03
RFE: ElasticNet,SignalP_score_aa_window_15_next,0.03
RFE: ElasticNet,SignalP_score_aa,0.04
RFE: ElasticNet,gtex_Adipose_-_Subcutaneous,0.04
RFE: ElasticNet,gtex_Adipose_-_Visceral_(Omentum),0.05
RFE: ElasticNet,gtex_Adrenal_Gland,0.05
RFE: ElasticNet,gtex_Artery_-_Aorta,0.05
RFE: ElasticNet,gtex_Artery_-_Coronary,0.06
RFE: ElasticNet,gtex_Artery_-_Tibial,0.06
RFE: ElasticNet,gtex_Bladder,0.07
RFE: ElasticNet,gtex_Brain_-_Amygdala,0.07
RFE: ElasticNet,gtex_Brain_-_Anterior_cingulate_cortex_(BA24),0.07
RFE: ElasticNet,gtex_Brain_-_Caudate_(basal_ganglia),0.08
RFE: ElasticNet,gtex_Brain_-_Cerebellar_Hemisphere,0.08
RFE: ElasticNet,gtex_Brain_-_Cerebellum,0.09
RFE: ElasticNet,gtex_Brain_-_Cortex,0.09
RFE: ElasticNet,gtex_Brain_-_Frontal_Cortex_(BA9),0.09
RFE: ElasticNet,gtex_Brain_-_Hippocampus,0.1
RFE: ElasticNet,gtex_Brain_-_Hypothalamus,0.1
RFE: ElasticNet,gtex_Brain_-_Nucleus_accumbens_(basal_ganglia),0.1
RFE: ElasticNet,gtex_Brain_-_Putamen_(basal_ganglia),0.11
RFE: ElasticNet,gtex_Brain_-_Spinal_cord_(cervical_c-1),0.11
RFE: ElasticNet,gtex_Brain_-_Substantia_nigra,0.12
RFE: ElasticNet,gtex_Breast_-_Mammary_Tissue,0.12
RFE: ElasticNet,gtex_Cells_-_Cultured_fibroblasts,0.12
RFE: ElasticNet,gtex_Cells_-_EBV-transformed_lymphocytes,0.13
RFE: ElasticNet,gtex_Cervix_-_Ectocervix,0.13
RFE: ElasticNet,gtex_Cervix_-_Endocervix,0.14
RFE: ElasticNet,gtex_Colon_-_Sigmoid,0.14
RFE: ElasticNet,gtex_Colon_-_Transverse,0.14
RFE: ElasticNet,gtex_Esophagus_-_Gastroesophageal_Junction,0.15
RFE: ElasticNet,gtex_Esophagus_-_Mucosa,0.15
RFE: ElasticNet,gtex_Esophagus_-_Muscularis,0.16
RFE: ElasticNet,gtex_Fallopian_Tube,0.16
RFE: ElasticNet,gtex_Heart_-_Atrial_Appendage,0.16
RFE: ElasticNet,gtex_Heart_-_Left_Ventricle,0.17
RFE: ElasticNet,gtex_Kidney_-_Cortex,0.17
RFE: ElasticNet,gtex_Kidney_-_Medulla,0.17
RFE: ElasticNet,gtex_Liver,0.18
RFE: ElasticNet,gtex_Lung,0.18
RFE: ElasticNet,gtex_Minor_Salivary_Gland,0.19
RFE: ElasticNet,gtex_Muscle_-_Skeletal,0.19
RFE: ElasticNet,gtex_Nerve_-_Tibial,0.19
RFE: ElasticNet,gtex_Ovary,0.2
RFE: ElasticNet,gtex_Pancreas,0.2
RFE: ElasticNet,gtex_Pituitary,0.21
RFE: ElasticNet,gtex_Prostate,0.21
RFE: ElasticNet,gtex_Skin_-_Not_Sun_Exposed_(Suprapubic),0.21
RFE: ElasticNet,gtex_Skin_-_Sun_Exposed_(Lower_leg),0.22
RFE: ElasticNet,gtex_Small_Intestine_-_Terminal_Ileum,0.22
RFE: ElasticNet,gtex_Spleen,0.22
RFE: ElasticNet,gtex_Stomach,0.23
RFE: ElasticNet,gtex_Testis,0.23
RFE: ElasticNet,gtex_Thyroid,0.24
RFE: ElasticNet,gtex_Uterus,0.24
RFE: ElasticNet,gtex_Vagina,0.24
RFE: ElasticNet,gtex_Whole_Blood,0.25
RFE: ElasticNet,haplo,0.25
RFE: ElasticNet,haplo_imputed,0.26
RFE: ElasticNet,PHOSPHORYLATION,0.26
RFE: ElasticNet,ACETYLATION,0.26
RFE: ElasticNet,UBIQUITINATION,0.27
RFE: ElasticNet,S-NITROSYLATION,0.27
RFE: ElasticNet,N-GLYCOSYLATION,0.28
RFE: ElasticNet,METHYLATION,0.28
RFE: ElasticNet,O-GLYCOSYLATION,0.28
RFE: ElasticNet,MYRISTOYLATION,0.29
RFE: ElasticNet,C-GLYCOSYLATION,0.29
RFE: ElasticNet,SUMOYLATION,0.29
RFE: ElasticNet,S-GLYCOSYLATION,0.3
RFE: ElasticNet,Dominant_probability,1.0
RFE: ElasticNet,Recessive_probability,0.42
RFE: ElasticNet,polyphen_dscore,0.43
RFE: ElasticNet,polyphen_score1,0.43
RFE: ElasticNet,polyphen_score2,0.43
RFE: ElasticNet,polyphen_nobs,0.44
RFE: ElasticNet,polyphen_normasa,0.44
RFE: ElasticNet,polyphen_dvol,0.45
RFE: ElasticNet,polyphen_dprop,0.45
RFE: ElasticNet,polyphen_bfact,0.45
RFE: ElasticNet,polyphen_hbonds,0.46
RFE: ElasticNet,polyphen_avenhet,0.46
RFE: ElasticNet,polyphen_mindhet,0.47
RFE: ElasticNet,polyphen_avenint,0.47
RFE: ElasticNet,polyphen_mindint,0.47
RFE: ElasticNet,polyphen_avensit,0.48
RFE: ElasticNet,polyphen_mindsit,0.48
RFE: ElasticNet,polyphen_idpmax,0.48
RFE: ElasticNet,polyphen_idpsnp,0.49
RFE: ElasticNet,polyphen_idqmin,0.49
RFE: ElasticNet,ConsScore,1.0
RFE: ElasticNet,GC,0.5
RFE: ElasticNet,CpG,0.5
RFE: ElasticNet,motifECount,0.51
RFE: ElasticNet,motifEHIPos,0.51
RFE: ElasticNet,motifEScoreChng,0.52
RFE: ElasticNet,Dst2Splice,0.52
RFE: ElasticNet,minDistTSS,0.52
RFE: ElasticNet,minDistTSE,0.53
RFE: ElasticNet,priPhCons,0.53
RFE: ElasticNet,mamPhCons,1.0
RFE: ElasticNet,verPhCons,1.0
RFE: ElasticNet,priPhyloP,0.54
RFE: ElasticNet,mamPhyloP,1.0
RFE: ElasticNet,verPhyloP,1.0
RFE: ElasticNet,bStatistic_y,0.97
RFE: ElasticNet,targetScan,0.98
RFE: ElasticNet,mirSVR-Score,0.99
RFE: ElasticNet,mirSVR-E,0.98
RFE: ElasticNet,mirSVR-Aln,0.97
RFE: ElasticNet,cHmm_E1,0.99
RFE: ElasticNet,cHmm_E2,1.0
RFE: ElasticNet,cHmm_E3,1.0
RFE: ElasticNet,cHmm_E4,0.97
RFE: ElasticNet,cHmm_E5,0.97
RFE: ElasticNet,cHmm_E6,0.96
RFE: ElasticNet,cHmm_E7,0.96
RFE: ElasticNet,cHmm_E8,0.95
RFE: ElasticNet,cHmm_E9,0.94
RFE: ElasticNet,cHmm_E10,0.94
RFE: ElasticNet,cHmm_E11,0.93
RFE: ElasticNet,cHmm_E12,0.93
RFE: ElasticNet,cHmm_E13,0.92
RFE: ElasticNet,cHmm_E14,0.92
RFE: ElasticNet,cHmm_E15,0.92
RFE: ElasticNet,cHmm_E16,0.91
RFE: ElasticNet,cHmm_E17,0.91
RFE: ElasticNet,cHmm_E18,0.91
RFE: ElasticNet,cHmm_E19,0.9
RFE: ElasticNet,cHmm_E20,0.9
RFE: ElasticNet,cHmm_E21,0.89
RFE: ElasticNet,cHmm_E22,0.89
RFE: ElasticNet,cHmm_E23,0.89
RFE: ElasticNet,cHmm_E24,0.88
RFE: ElasticNet,cHmm_E25,0.88
RFE: ElasticNet,GerpRS,0.87
RFE: ElasticNet,GerpRSpval,0.87
RFE: ElasticNet,GerpN,0.87
RFE: ElasticNet,GerpS,0.86
RFE: ElasticNet,tOverlapMotifs,0.86
RFE: ElasticNet,motifDist,0.85
RFE: ElasticNet,EncodeH3K4me1-sum,0.85
RFE: ElasticNet,EncodeH3K4me1-max,0.85
RFE: ElasticNet,EncodeH3K4me2-sum,0.84
RFE: ElasticNet,EncodeH3K4me2-max,0.84
RFE: ElasticNet,EncodeH3K4me3-sum,0.84
RFE: ElasticNet,EncodeH3K4me3-max,0.83
RFE: ElasticNet,EncodeH3K9ac-sum,0.83
RFE: ElasticNet,EncodeH3K9ac-max,0.82
RFE: ElasticNet,EncodeH3K9me3-sum,0.82
RFE: ElasticNet,EncodeH3K9me3-max,0.82
RFE: ElasticNet,EncodeH3K27ac-sum,0.81
RFE: ElasticNet,EncodeH3K27ac-max,0.81
RFE: ElasticNet,EncodeH3K27me3-sum,0.8
RFE: ElasticNet,EncodeH3K27me3-max,0.8
RFE: ElasticNet,EncodeH3K36me3-sum,0.8
RFE: ElasticNet,EncodeH3K36me3-max,0.79
RFE: ElasticNet,EncodeH3K79me2-sum,0.79
RFE: ElasticNet,EncodeH3K79me2-max,0.78
RFE: ElasticNet,EncodeH4K20me1-sum,0.78
RFE: ElasticNet,EncodeH4K20me1-max,0.78
RFE: ElasticNet,EncodeH2AFZ-sum,0.77
RFE: ElasticNet,EncodeH2AFZ-max,0.77
RFE: ElasticNet,EncodeDNase-sum,0.94
RFE: ElasticNet,EncodeDNase-max,0.77
RFE: ElasticNet,EncodetotalRNA-sum,0.76
RFE: ElasticNet,EncodetotalRNA-max,0.76
RFE: ElasticNet,Grantham_x,0.75
RFE: ElasticNet,SpliceAI-acc-gain,0.75
RFE: ElasticNet,SpliceAI-acc-loss,0.75
RFE: ElasticNet,SpliceAI-don-gain,0.95
RFE: ElasticNet,SpliceAI-don-loss,0.75
RFE: ElasticNet,MMSp_acceptorIntron,0.74
RFE: ElasticNet,MMSp_acceptor,0.74
RFE: ElasticNet,MMSp_exon,0.73
RFE: ElasticNet,MMSp_donor,0.73
RFE: ElasticNet,MMSp_donorIntron,0.73
RFE: ElasticNet,Dist2Mutation,0.72
RFE: ElasticNet,Freq100bp,0.72
RFE: ElasticNet,Rare100bp,0.72
RFE: ElasticNet,Sngl100bp,0.71
RFE: ElasticNet,Freq1000bp,0.71
RFE: ElasticNet,Rare1000bp,0.7
RFE: ElasticNet,Sngl1000bp,0.7
RFE: ElasticNet,Freq10000bp,0.7
RFE: ElasticNet,Rare10000bp,0.95
RFE: ElasticNet,Sngl10000bp,1.0
RFE: ElasticNet,dbscSNV-ada_score,1.0
RFE: ElasticNet,dbscSNV-rf_score,1.0
RFE: ElasticNet,RemapOverlapTF,0.69
RFE: ElasticNet,RemapOverlapCL,0.69
RFE: ElasticNet,Charge,0.68
RFE: ElasticNet,Volume,0.68
RFE: ElasticNet,Hydrophobicity,0.67
RFE: ElasticNet,Polarity,0.67
RFE: ElasticNet,Ex,0.67
RFE: ElasticNet,PAM250,0.66
RFE: ElasticNet,JM,0.66
RFE: ElasticNet,HGMD2003,0.66
RFE: ElasticNet,VB,0.65
RFE: ElasticNet,Transition,0.65
RFE: ElasticNet,COSMIC,0.64
RFE: ElasticNet,COSMICvsSWISSPROT,0.64
RFE: ElasticNet,HAPMAP,0.64
RFE: ElasticNet,COSMICvsHAPMAP,0.63
RFE: ElasticNet,MOD_RES,0.63
RFE: ElasticNet,MOD_RES_DESCRIPTION_0,0.62
RFE: ElasticNet,MOD_RES_DESCRIPTION_1,0.62
RFE: ElasticNet,MOD_RES_DESCRIPTION_2,0.62
RFE: ElasticNet,MOD_RES_DESCRIPTION_3,0.61
RFE: ElasticNet,MOD_RES_DESCRIPTION_4,0.61
RFE: ElasticNet,REGION,0.6
RFE: ElasticNet,REGION_DESCRIPTION_0,0.6
RFE: ElasticNet,REGION_DESCRIPTION_1,0.6
RFE: ElasticNet,REGION_DESCRIPTION_2,0.59
RFE: ElasticNet,REGION_DESCRIPTION_3,0.59
RFE: ElasticNet,REGION_DESCRIPTION_4,0.59
RFE: ElasticNet,REGION_DESCRIPTION_5,0.58
RFE: ElasticNet,REGION_DESCRIPTION_6,0.58
RFE: ElasticNet,REGION_DESCRIPTION_7,0.57
RFE: ElasticNet,REGION_DESCRIPTION_8,0.57
RFE: ElasticNet,INTERACTION_REGION,0.57
RFE: ElasticNet,REQUIRED_FOR_INTER,0.56
RFE: ElasticNet,ATP_binding_gbind,0.56
RFE: ElasticNet,Ca2+_binding_gbind,0.55
RFE: ElasticNet,DNA_binding_gbind,0.55
RFE: ElasticNet,HEME_binding_gbind,0.77
RFE: ElasticNet,Mg2+_binding_gbind,0.94
RFE: ElasticNet,Mn2+_binding_gbind,0.95
RFE: ElasticNet,RNA_binding_gbind,0.97
RFE: ElasticNet,IMPACT_HIGH,1.0
RFE: ElasticNet,IMPACT_LOW,1.0
RFE: ElasticNet,IMPACT_MODERATE,0.41
RFE: ElasticNet,IMPACT_MODIFIER,0.41
RFE: ElasticNet,BIOTYPE_lncRNA,0.41
RFE: ElasticNet,BIOTYPE_nonsense_mediated_decay,0.4
RFE: ElasticNet,BIOTYPE_promoter_flanking_region,0.4
RFE: ElasticNet,BIOTYPE_protein_coding,0.4
RFE: ElasticNet,BIOTYPE_unprocessed_pseudogene,0.39
RFE: ElasticNet,NMD_NMD_escaping_variant,0.39
RFE: ElasticNet,AF_dssp_secondary_structure_-,0.38
RFE: ElasticNet,AF_dssp_secondary_structure_B,0.38
RFE: ElasticNet,AF_dssp_secondary_structure_E,0.38
RFE: ElasticNet,AF_dssp_secondary_structure_G,0.37
RFE: ElasticNet,AF_dssp_secondary_structure_H,0.37
RFE: ElasticNet,AF_dssp_secondary_structure_I,0.36
RFE: ElasticNet,AF_dssp_secondary_structure_S,0.36
RFE: ElasticNet,AF_dssp_secondary_structure_T,0.36
RFE: ElasticNet,STABILITY[SEQ]_Decrease,0.35
RFE: ElasticNet,STABILITY[SEQ]_Increase,0.35
RFE: ElasticNet,STABILITY[SEQ]_Neutral,0.34
RFE: ElasticNet,STABILITY[3D]_Decrease,0.34
RFE: ElasticNet,STABILITY[3D]_Increase,0.34
RFE: ElasticNet,STABILITY[3D]_Neutral,0.33
RFE: ElasticNet,Dst2SplType_ACCEPTOR,0.33
RFE: ElasticNet,Dst2SplType_DONOR,0.33
RFE: ElasticNet,EnsembleRegulatoryFeature_CTCF Binding Site,0.32
RFE: ElasticNet,EnsembleRegulatoryFeature_Enhancer,0.32
RFE: ElasticNet,EnsembleRegulatoryFeature_Open chromatin,0.31
RFE: ElasticNet,EnsembleRegulatoryFeature_Promoter,0.31
RFE: ElasticNet,EnsembleRegulatoryFeature_Promoter Flanking Region,0.31
RFE: ElasticNet,EnsembleRegulatoryFeature_TF binding site,0.3
RFE: Lin,CADD_raw,0.84
RFE: Lin,BLOSUM62,0.47
RFE: Lin,Conservation,0.48
RFE: Lin,ProteinLengthChange,0.29
RFE: Lin,MaxEntScan_alt,0.92
RFE: Lin,MaxEntScan_diff,0.92
RFE: Lin,MaxEntScan_ref,0.92
RFE: Lin,TSSDistance,0.54
RFE: Lin,ada_score,0.86
RFE: Lin,rf_score,0.09
RFE: Lin,1000Gp3_AF,0.91
RFE: Lin,FATHMM_score,0.63
RFE: Lin,GERPplus_plus_NR,0.6
RFE: Lin,GERPplus_plus_RS,0.14
RFE: Lin,GM12878_fitCons_score,0.44
RFE: Lin,GenoCanyon_score,0.39
RFE: Lin,H1_hESC_fitCons_score,0.39
RFE: Lin,HUVEC_fitCons_score,0.22
RFE: Lin,LINSIGHT,0.32
RFE: Lin,LIST_S2_score,0.43
RFE: Lin,LRT_score,0.29
RFE: Lin,M_CAP_score,0.62
RFE: Lin,MPC_score,0.86
RFE: Lin,MVP_score,0.64
RFE: Lin,MutationAssessor_score,0.6
RFE: Lin,MutationTaster_score,0.73
RFE: Lin,PROVEAN_score,0.48
RFE: Lin,SiPhy_29way_logOdds,0.38
RFE: Lin,UK10K_AF,0.91
RFE: Lin,VEST4_score,0.91
RFE: Lin,fathmm_MKL_coding_score,0.83
RFE: Lin,fathmm_XF_coding_score,0.65
RFE: Lin,gnomAD_exomes_AF,0.91
RFE: Lin,gnomAD_genomes_AF,0.85
RFE: Lin,integrated_fitCons_score,0.4
RFE: Lin,phastCons100way_vertebrate,0.77
RFE: Lin,phastCons17way_primate,0.7
RFE: Lin,phastCons30way_mammalian,0.04
RFE: Lin,phyloP100way_vertebrate,0.9
RFE: Lin,phyloP17way_primate,0.01
